delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_num,expected_time_hours_num,zero_hour_flag,is_delayed_flag,delayed_original_binary,computed_delayed
21022.0,fedex,clothing,truck,same day,west,cold,235.8,30.97,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,1371.91,7.0,8,0,0,0,0
21023.0,dhl,electronics,van,express,south,clear,71.2,28.53,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,5,491.59,2.0,3,0,0,0,0
21024.0,amazon logistics,electronics,bike,express,south,cold,167.1,12.19,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,yes,delayed,3,922.07,5.0,5,0,1,1,0
21025.0,blue dart,fragile items,truck,same day,north,stormy,128.9,41.83,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,869.99,9.0,8,0,1,1,1
21026.0,blue dart,fragile items,bike,two day,east,cold,86.3,21.19,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,495.07,2.0,16,0,0,0,0
21027.0,delhivery,furniture,truck,two day,east,foggy,189.6,31.08,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,1041.24,5.0,16,0,0,0,0
21028.0,dhl,cosmetics,ev van,express,east,stormy,3.6,24.68,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000002,yes,failed,2,141.04,7.0,2,0,0,1,1
21029.0,fedex,fragile items,ev bike,express,central,rainy,49.9,25.79,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,delayed,3,376.87,4.0,3,0,1,1,1
21030.0,ecom express,clothing,ev van,two day,west,clear,31.3,22.22,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,223.16,3.0,16,0,0,0,0
21031.0,fedex,automobile parts,van,standard,central,clear,297.1,2.56,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,1498.68,6.0,24,0,0,0,0
21032.0,blue dart,furniture,van,two day,west,clear,47.3,21.81,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,301.93,2.0,16,0,0,0,0
21033.0,xpressbees,groceries,truck,express,north,foggy,249.5,48.1,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000006,yes,delayed,2,1441.8,11.0,6,0,1,1,1
21034.0,delhivery,clothing,scooter,express,east,rainy,259.1,38.65,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000007,yes,failed,1,1461.45,14.0,7,0,0,1,1
21035.0,dhl,cosmetics,ev van,two day,central,rainy,151.3,34.81,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,3,860.93,10.0,16,0,0,0,0
21036.0,shadowfax,pharmacy,bike,standard,west,stormy,17.3,6.13,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,104.89,7.0,24,0,0,0,0
21037.0,ekart,electronics,ev van,standard,north,cold,228.5,21.15,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1205.95,7.0,24,0,0,0,0
21038.0,shadowfax,pharmacy,ev van,two day,north,cold,178.4,38.06,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,1006.18,7.0,16,0,0,0,0
21039.0,fedex,clothing,ev van,same day,north,stormy,192.9,2.67,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,delayed,3,1072.51,12.0,8,0,1,1,1
21040.0,ecom express,documents,bike,express,west,foggy,168.1,6.19,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,delayed,3,909.07,6.0,5,0,1,1,1
21041.0,ekart,pharmacy,ev van,standard,east,foggy,100.8,19.13,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,561.39,6.0,24,0,0,0,0
21042.0,ecom express,fragile items,scooter,same day,east,stormy,297.1,36.89,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,yes,delayed,2,1632.7206,14.0,8,0,1,1,1
21043.0,shadowfax,clothing,scooter,two day,central,cold,207.9,10.69,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1071.57,6.0,16,0,0,0,0
21044.0,xpressbees,furniture,ev bike,standard,central,stormy,213.1,18.5,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,1121.0,10.0,24,0,0,0,0
21045.0,blue dart,documents,van,standard,north,foggy,165.6,16.55,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,877.65,7.0,24,0,0,0,0
21046.0,delhivery,cosmetics,ev van,express,central,rainy,18.8,27.24,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000002,yes,delayed,3,225.72,7.0,2,0,1,1,1
21047.0,xpressbees,fragile items,van,express,central,clear,176.6,26.26,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,failed,1,1011.78,6.0,5,0,0,1,1
21048.0,fedex,pharmacy,bike,same day,north,rainy,143.4,36.54,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,926.62,8.0,8,0,1,1,0
21049.0,ekart,fragile items,scooter,two day,central,hot,125.4,11.24,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,660.72,5.0,16,0,0,0,0
21050.0,ecom express,furniture,ev bike,same day,west,foggy,140.2,37.64,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,913.92,4.0,8,0,0,0,0
21051.0,ekart,pharmacy,truck,same day,south,cold,255.9,43.75,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,1510.75,7.0,8,0,0,0,0
21052.0,dhl,documents,scooter,two day,west,hot,259.1,2.66,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,1303.48,8.0,16,0,0,0,0
21053.0,xpressbees,automobile parts,scooter,two day,north,hot,260.0,19.7,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,3,1359.1,8.0,16,0,0,0,0
21054.0,ecom express,clothing,ev bike,same day,west,hot,171.0,9.29,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,982.87,5.0,8,0,0,0,0
21055.0,ecom express,automobile parts,scooter,standard,south,clear,224.6,23.8,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,1194.4,6.0,24,0,0,0,0
21056.0,shadowfax,cosmetics,bike,express,south,foggy,81.3,38.87,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,4,573.11,2.0,3,0,0,0,0
21057.0,delhivery,automobile parts,truck,two day,west,hot,47.3,25.12,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,5,311.86,2.0,16,0,0,0,0
21058.0,delhivery,pharmacy,ev van,same day,west,cold,189.5,8.49,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,3,1072.97,3.0,8,0,0,0,0
21059.0,xpressbees,groceries,scooter,two day,south,hot,271.1,6.27,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,5,1374.31,11.0,16,0,0,0,0
21060.0,fedex,documents,ev bike,standard,north,rainy,202.9,39.05,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,1131.65,9.0,24,0,0,0,0
21061.0,blue dart,clothing,van,standard,west,stormy,277.7,1.37,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000024,no,delivered,4,1392.61,13.0,24,0,0,0,0
21062.0,xpressbees,automobile parts,ev van,standard,central,hot,132.4,48.57,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,807.71,6.0,24,0,0,0,0
21063.0,ecom express,electronics,truck,standard,central,cold,125.5,2.47,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,634.91,5.0,24,0,0,0,0
21064.0,delhivery,fragile items,truck,express,east,clear,264.0,11.59,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000007,no,delivered,5,1404.77,5.0,7,0,0,0,0
21065.0,amazon logistics,cosmetics,scooter,two day,east,cold,171.5,19.43,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,915.79,6.0,16,0,0,0,0
21066.0,dhl,clothing,ev van,standard,north,foggy,72.0,36.52,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,469.56,4.0,24,0,0,0,0
21067.0,dhl,automobile parts,bike,two day,south,cold,11.5,42.02,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,5,183.56,2.0,16,0,0,0,0
21068.0,xpressbees,clothing,truck,standard,west,hot,78.4,7.44,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,414.32,2.0,24,0,0,0,0
21069.0,ekart,clothing,scooter,standard,west,stormy,3.6,32.15,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,108.45,7.0,24,0,0,0,0
21070.0,blue dart,furniture,truck,standard,south,foggy,296.2,14.88,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,1525.64,9.0,24,0,0,0,0
21071.0,ecom express,electronics,ev van,two day,central,rainy,48.2,45.46,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,377.38,5.0,16,0,0,0,0
21072.0,dhl,electronics,bike,standard,south,stormy,49.1,29.51,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,334.03,8.0,24,0,0,0,0
21073.0,blue dart,pharmacy,bike,standard,west,rainy,217.0,12.05,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,1121.15,8.0,24,0,0,0,0
21074.0,xpressbees,automobile parts,ev bike,two day,west,foggy,283.8,8.51,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,1444.53,9.0,16,0,0,0,0
21075.0,blue dart,electronics,ev bike,same day,east,rainy,50.9,48.21,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,3,499.13,6.0,8,0,0,0,0
21076.0,xpressbees,pharmacy,van,express,south,rainy,66.8,43.62,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,delayed,3,514.86,4.0,3,0,1,1,1
21077.0,delhivery,pharmacy,scooter,two day,west,cold,104.9,20.37,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,585.61,4.0,16,0,0,0,0
21078.0,fedex,electronics,truck,two day,south,cold,148.3,9.11,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,768.83,5.0,16,0,0,0,0
21079.0,dhl,clothing,scooter,same day,central,stormy,24.1,38.75,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,336.75,7.0,8,0,0,0,0
21080.0,ecom express,groceries,truck,two day,west,stormy,13.9,11.96,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,105.38,5.0,16,0,0,0,0
21081.0,fedex,cosmetics,van,express,east,clear,3.6,43.07,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,5,188.21,1.0,2,0,0,0,0
21082.0,ecom express,clothing,ev bike,two day,south,hot,297.1,47.97,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,1632.7206,6.0,16,0,0,0,0
21083.0,ekart,groceries,truck,same day,north,cold,195.8,26.92,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,1,1159.76,8.0,8,0,0,1,0
21084.0,fedex,furniture,truck,standard,north,cold,270.4,30.42,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,1443.26,6.0,24,0,0,0,0
21085.0,amazon logistics,cosmetics,bike,same day,south,clear,231.0,4.53,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,1268.59,5.0,8,0,0,0,0
21086.0,blue dart,documents,truck,express,south,hot,272.0,28.48,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,yes,delayed,2,1495.44,7.0,7,0,1,1,0
21087.0,ecom express,cosmetics,ev bike,standard,west,foggy,120.6,25.37,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,679.11,4.0,24,0,0,0,0
21088.0,xpressbees,fragile items,truck,express,east,clear,242.5,30.27,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000006,yes,delayed,3,1353.31,10.0,6,0,1,1,1
21089.0,xpressbees,pharmacy,truck,standard,north,hot,292.4,36.18,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,3,1570.54,6.0,24,0,0,0,0
21090.0,ekart,cosmetics,truck,express,east,stormy,154.9,21.51,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,failed,1,889.03,8.0,5,0,0,1,1
21091.0,amazon logistics,clothing,scooter,two day,west,rainy,242.7,17.6,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1266.3,7.0,16,0,0,0,0
21092.0,amazon logistics,automobile parts,van,standard,east,stormy,289.0,10.61,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000024,no,delivered,5,1476.83,12.0,24,0,0,0,0
21093.0,ekart,documents,bike,same day,west,foggy,220.6,9.37,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,delayed,3,1231.11,12.0,8,0,1,1,1
21094.0,shadowfax,clothing,ev bike,standard,central,rainy,4.2,42.75,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,149.25,2.0,24,0,0,0,0
21095.0,delhivery,furniture,bike,same day,east,foggy,240.0,6.94,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,delayed,3,1320.82,13.0,8,0,1,1,1
21096.0,dhl,groceries,ev bike,same day,south,stormy,33.3,4.86,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,281.08,5.0,8,0,0,0,0
21097.0,blue dart,furniture,truck,two day,west,clear,283.3,35.69,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,1523.57,8.0,16,0,0,0,0
21098.0,shadowfax,fragile items,truck,same day,central,hot,262.7,33.8,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,1514.9,8.0,8,0,1,1,0
21099.0,fedex,furniture,truck,standard,west,foggy,97.4,41.11,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,610.33,7.0,24,0,0,0,0
21100.0,fedex,groceries,bike,express,east,stormy,190.7,3.11,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000005,yes,delayed,2,1012.83,10.0,5,0,1,1,1
21101.0,xpressbees,fragile items,truck,same day,north,clear,291.1,18.46,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,1610.88,8.0,8,0,1,1,0
21102.0,ecom express,groceries,van,express,west,clear,99.0,15.85,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,5,592.55,3.0,3,0,0,0,0
21103.0,blue dart,automobile parts,ev bike,two day,west,stormy,225.9,8.87,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,delivered,4,1156.11,12.0,16,0,0,0,0
21104.0,blue dart,automobile parts,ev van,same day,east,stormy,98.7,8.03,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,617.59,5.0,8,0,0,0,0
21105.0,blue dart,furniture,ev van,same day,west,stormy,153.4,46.38,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,3,1006.14,7.0,8,0,0,0,0
21106.0,ecom express,cosmetics,ev van,same day,north,clear,281.7,6.62,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,1528.36,9.0,8,0,1,1,1
21107.0,delhivery,cosmetics,ev bike,express,central,foggy,139.1,27.71,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,delayed,2,828.63,5.0,4,0,1,1,1
21108.0,delhivery,fragile items,scooter,same day,east,clear,6.7,2.24,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,140.22,2.0,8,0,0,0,0
21109.0,blue dart,furniture,scooter,same day,central,stormy,152.6,47.02,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,1004.06,7.0,8,0,0,0,0
21110.0,xpressbees,groceries,ev van,two day,west,hot,97.1,3.5,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,496.0,2.0,16,0,0,0,0
21111.0,shadowfax,documents,ev van,express,west,cold,256.7,4.53,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000007,no,delivered,5,1347.09,4.0,7,0,0,0,0
21112.0,ecom express,pharmacy,scooter,same day,south,foggy,241.7,4.6,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,delayed,3,1322.3,13.0,8,0,1,1,1
21113.0,blue dart,pharmacy,truck,two day,south,foggy,232.2,40.94,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1283.82,6.0,16,0,0,0,0
21114.0,dhl,furniture,ev van,express,south,stormy,209.6,32.49,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000006,yes,failed,1,1195.47,10.0,6,0,0,1,1
21115.0,fedex,documents,ev van,two day,south,clear,296.0,47.43,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,1622.29,5.0,16,0,0,0,0
21116.0,delhivery,furniture,ev van,express,west,foggy,86.5,8.35,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,delayed,2,507.55,7.0,3,0,1,1,1
21117.0,ecom express,furniture,van,standard,north,rainy,26.4,10.77,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,164.31,3.0,24,0,0,0,0
21118.0,amazon logistics,clothing,truck,standard,west,stormy,208.3,21.33,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,3,1105.49,8.0,24,0,0,0,0
21119.0,blue dart,pharmacy,truck,express,north,clear,191.1,37.84,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,delayed,2,1119.02,8.0,5,0,1,1,1
21120.0,amazon logistics,fragile items,ev van,express,east,clear,110.9,32.34,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,4,701.52,3.0,4,0,0,0,0
21121.0,fedex,documents,ev van,express,south,foggy,6.8,10.1,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,yes,failed,1,114.3,2.0,2,0,0,1,0
21122.0,dhl,groceries,truck,two day,west,clear,111.6,39.61,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,676.83,3.0,16,0,0,0,0
21123.0,ecom express,electronics,ev van,two day,south,hot,51.1,43.13,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,384.89,1.0,16,0,0,0,0
21124.0,fedex,pharmacy,van,same day,central,cold,46.2,49.31,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,478.93,3.0,8,0,0,0,0
21125.0,ekart,groceries,truck,two day,central,hot,264.5,13.73,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,1363.69,7.0,16,0,0,0,0
21126.0,amazon logistics,fragile items,ev bike,same day,east,rainy,151.5,25.49,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,933.97,6.0,8,0,0,0,0
21127.0,xpressbees,automobile parts,ev van,same day,north,hot,154.7,12.51,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,911.03,4.0,8,0,0,0,0
21128.0,blue dart,cosmetics,bike,standard,west,hot,43.9,11.6,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,254.3,4.0,24,0,0,0,0
21129.0,xpressbees,clothing,bike,standard,west,cold,280.5,27.39,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1484.67,7.0,24,0,0,0,0
21130.0,shadowfax,clothing,scooter,same day,north,stormy,112.0,1.85,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,665.55,5.0,8,0,0,0,0
21131.0,ekart,furniture,bike,standard,east,foggy,176.7,7.12,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,904.86,7.0,24,0,0,0,0
21132.0,dhl,pharmacy,scooter,standard,north,clear,24.5,23.66,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,193.48,1.0,24,0,0,0,0
21133.0,amazon logistics,electronics,ev van,same day,south,foggy,161.5,23.31,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,977.43,8.0,8,0,1,1,0
21134.0,blue dart,furniture,truck,express,west,clear,25.6,33.77,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,279.31,1.0,2,0,0,0,0
21135.0,xpressbees,electronics,bike,express,east,foggy,133.4,8.45,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000004,yes,delayed,2,742.35,8.0,4,0,1,1,1
21136.0,amazon logistics,documents,ev bike,same day,west,clear,260.6,41.74,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,1528.22,6.0,8,0,0,0,0
21137.0,ecom express,groceries,ev van,two day,east,foggy,15.0,36.06,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,183.18,2.0,16,0,0,0,0
21138.0,ekart,electronics,ev van,standard,south,stormy,119.9,9.1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,626.8,7.0,24,0,0,0,0
21139.0,ekart,documents,ev van,express,north,foggy,76.8,18.33,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,failed,1,488.99,4.0,3,0,0,1,1
21140.0,ecom express,pharmacy,ev van,express,west,foggy,58.5,48.78,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,delayed,3,488.84,6.0,3,0,1,1,1
21141.0,fedex,automobile parts,ev bike,standard,east,hot,120.3,44.65,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,735.45,4.0,24,0,0,0,0
21142.0,shadowfax,fragile items,ev van,standard,north,cold,276.6,7.31,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,1404.93,5.0,24,0,0,0,0
21143.0,fedex,documents,ev bike,express,north,rainy,139.8,40.77,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000004,yes,delayed,2,871.31,10.0,4,0,1,1,1
21144.0,fedex,automobile parts,ev bike,standard,west,clear,185.4,8.0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,951.0,7.0,24,0,0,0,0
21145.0,shadowfax,groceries,scooter,two day,central,clear,251.3,25.13,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1331.89,6.0,16,0,0,0,0
21146.0,dhl,groceries,ev van,express,south,foggy,36.1,38.56,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000002,yes,delayed,3,346.18,4.0,2,0,1,1,1
21147.0,dhl,fragile items,bike,express,central,foggy,103.2,42.88,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,yes,delayed,2,694.64,4.0,4,0,1,1,0
21148.0,dhl,groceries,scooter,same day,east,clear,13.0,9.52,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,193.56,3.0,8,0,0,0,0
21149.0,shadowfax,cosmetics,ev bike,same day,east,foggy,29.1,9.27,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,273.31,3.0,8,0,0,0,0
21150.0,amazon logistics,clothing,ev bike,express,central,stormy,82.7,35.17,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,failed,1,569.01,4.0,3,0,0,1,1
21151.0,fedex,documents,ev van,express,west,foggy,182.9,41.88,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,2,1090.14,9.0,5,0,1,1,1
21152.0,xpressbees,automobile parts,bike,standard,east,clear,132.1,38.43,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,775.79,3.0,24,0,0,0,0
